input_idx,layer_name,layer_type,op_type,M,K,P,input_sparsity,output_sparsity,weight_sparsity,nm_compatibility,input_shape,output_shape
150,layer4.1.conv3,Conv2d,MM,49,512,2048,0.5237,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
150,layer4.2.conv1,Conv2d,MM,49,2048,512,0.3585,0.0,0.5,1.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
150,layer4.2.conv2,Conv2d,MM,49,4608,512,0.4738,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
150,layer4.2.conv3,Conv2d,MM,49,512,2048,0.4958,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
150,fc,Linear,MV,1,2048,1000,0.0542,0.0,0.5,1.0,"(1, 2048)","(1, 1000)"
151,conv1,Conv2d,MM,12544,147,64,0.0,0.0,0.5,1.0,"(1, 3, 224, 224)","(1, 64, 112, 112)"
151,layer1.0.conv1,Conv2d,MM,3136,64,64,0.0026,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
151,layer1.0.conv2,Conv2d,MM,3136,576,64,0.4497,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
151,layer1.0.conv3,Conv2d,MM,3136,64,256,0.5031,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
151,layer1.0.downsample.0,Conv2d,MM,3136,64,256,0.0026,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
151,layer1.1.conv1,Conv2d,MM,3136,256,64,0.4774,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
151,layer1.1.conv2,Conv2d,MM,3136,576,64,0.4929,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
151,layer1.1.conv3,Conv2d,MM,3136,64,256,0.5646,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
151,layer1.2.conv1,Conv2d,MM,3136,256,64,0.3398,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
151,layer1.2.conv2,Conv2d,MM,3136,576,64,0.5103,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
151,layer1.2.conv3,Conv2d,MM,3136,64,256,0.4899,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
151,layer2.0.conv1,Conv2d,MM,3136,256,128,0.3012,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 128, 56, 56)"
151,layer2.0.conv2,Conv2d,MM,784,1152,128,0.4861,0.0,0.5,1.0,"(1, 128, 56, 56)","(1, 128, 28, 28)"
151,layer2.0.conv3,Conv2d,MM,784,128,512,0.476,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
151,layer2.0.downsample.0,Conv2d,MM,784,256,512,0.3012,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 512, 28, 28)"
151,layer2.1.conv1,Conv2d,MM,784,512,128,0.4756,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
151,layer2.1.conv2,Conv2d,MM,784,1152,128,0.5454,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
151,layer2.1.conv3,Conv2d,MM,784,128,512,0.4637,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
151,layer2.2.conv1,Conv2d,MM,784,512,128,0.3322,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
151,layer2.2.conv2,Conv2d,MM,784,1152,128,0.4398,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
151,layer2.2.conv3,Conv2d,MM,784,128,512,0.5631,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
151,layer2.3.conv1,Conv2d,MM,784,512,128,0.3435,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
151,layer2.3.conv2,Conv2d,MM,784,1152,128,0.4863,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
151,layer2.3.conv3,Conv2d,MM,784,128,512,0.5779,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
151,layer3.0.conv1,Conv2d,MM,784,512,256,0.3022,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 256, 28, 28)"
151,layer3.0.conv2,Conv2d,MM,196,2304,256,0.4616,0.0,0.5,1.0,"(1, 256, 28, 28)","(1, 256, 14, 14)"
151,layer3.0.conv3,Conv2d,MM,196,256,1024,0.5136,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
151,layer3.0.downsample.0,Conv2d,MM,196,512,1024,0.3022,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 1024, 14, 14)"
151,layer3.1.conv1,Conv2d,MM,196,1024,256,0.4914,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
151,layer3.1.conv2,Conv2d,MM,196,2304,256,0.5526,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
151,layer3.1.conv3,Conv2d,MM,196,256,1024,0.5386,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
151,layer3.2.conv1,Conv2d,MM,196,1024,256,0.3682,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
151,layer3.2.conv2,Conv2d,MM,196,2304,256,0.5123,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
151,layer3.2.conv3,Conv2d,MM,196,256,1024,0.508,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
151,layer3.3.conv1,Conv2d,MM,196,1024,256,0.3216,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
151,layer3.3.conv2,Conv2d,MM,196,2304,256,0.5024,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
151,layer3.3.conv3,Conv2d,MM,196,256,1024,0.5477,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
151,layer3.4.conv1,Conv2d,MM,196,1024,256,0.3163,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
151,layer3.4.conv2,Conv2d,MM,196,2304,256,0.4909,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
151,layer3.4.conv3,Conv2d,MM,196,256,1024,0.4769,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
151,layer3.5.conv1,Conv2d,MM,196,1024,256,0.3405,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
151,layer3.5.conv2,Conv2d,MM,196,2304,256,0.4811,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
151,layer3.5.conv3,Conv2d,MM,196,256,1024,0.4895,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
151,layer4.0.conv1,Conv2d,MM,196,1024,512,0.3168,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 512, 14, 14)"
151,layer4.0.conv2,Conv2d,MM,49,4608,512,0.5366,0.0,0.5,1.0,"(1, 512, 14, 14)","(1, 512, 7, 7)"
151,layer4.0.conv3,Conv2d,MM,49,512,2048,0.5233,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
151,layer4.0.downsample.0,Conv2d,MM,49,1024,2048,0.3168,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 2048, 7, 7)"
151,layer4.1.conv1,Conv2d,MM,49,2048,512,0.4872,0.0,0.5,1.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
151,layer4.1.conv2,Conv2d,MM,49,4608,512,0.5287,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
151,layer4.1.conv3,Conv2d,MM,49,512,2048,0.5231,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
151,layer4.2.conv1,Conv2d,MM,49,2048,512,0.3588,0.0,0.5,1.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
151,layer4.2.conv2,Conv2d,MM,49,4608,512,0.4724,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
151,layer4.2.conv3,Conv2d,MM,49,512,2048,0.4977,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
151,fc,Linear,MV,1,2048,1000,0.0532,0.0,0.5,1.0,"(1, 2048)","(1, 1000)"
152,conv1,Conv2d,MM,12544,147,64,0.0,0.0,0.5,1.0,"(1, 3, 224, 224)","(1, 64, 112, 112)"
152,layer1.0.conv1,Conv2d,MM,3136,64,64,0.0025,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
152,layer1.0.conv2,Conv2d,MM,3136,576,64,0.4495,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
152,layer1.0.conv3,Conv2d,MM,3136,64,256,0.5027,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
152,layer1.0.downsample.0,Conv2d,MM,3136,64,256,0.0025,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
152,layer1.1.conv1,Conv2d,MM,3136,256,64,0.4767,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
152,layer1.1.conv2,Conv2d,MM,3136,576,64,0.493,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
152,layer1.1.conv3,Conv2d,MM,3136,64,256,0.5646,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
152,layer1.2.conv1,Conv2d,MM,3136,256,64,0.3398,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
152,layer1.2.conv2,Conv2d,MM,3136,576,64,0.5107,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
152,layer1.2.conv3,Conv2d,MM,3136,64,256,0.4897,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
152,layer2.0.conv1,Conv2d,MM,3136,256,128,0.3013,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 128, 56, 56)"
152,layer2.0.conv2,Conv2d,MM,784,1152,128,0.4866,0.0,0.5,1.0,"(1, 128, 56, 56)","(1, 128, 28, 28)"
152,layer2.0.conv3,Conv2d,MM,784,128,512,0.4778,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
152,layer2.0.downsample.0,Conv2d,MM,784,256,512,0.3013,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 512, 28, 28)"
152,layer2.1.conv1,Conv2d,MM,784,512,128,0.4756,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
152,layer2.1.conv2,Conv2d,MM,784,1152,128,0.5455,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
152,layer2.1.conv3,Conv2d,MM,784,128,512,0.4637,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
152,layer2.2.conv1,Conv2d,MM,784,512,128,0.3324,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
152,layer2.2.conv2,Conv2d,MM,784,1152,128,0.4398,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
152,layer2.2.conv3,Conv2d,MM,784,128,512,0.5624,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
152,layer2.3.conv1,Conv2d,MM,784,512,128,0.3438,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
152,layer2.3.conv2,Conv2d,MM,784,1152,128,0.4872,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
152,layer2.3.conv3,Conv2d,MM,784,128,512,0.5774,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
152,layer3.0.conv1,Conv2d,MM,784,512,256,0.3021,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 256, 28, 28)"
152,layer3.0.conv2,Conv2d,MM,196,2304,256,0.4614,0.0,0.5,1.0,"(1, 256, 28, 28)","(1, 256, 14, 14)"
152,layer3.0.conv3,Conv2d,MM,196,256,1024,0.5126,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
152,layer3.0.downsample.0,Conv2d,MM,196,512,1024,0.3021,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 1024, 14, 14)"
152,layer3.1.conv1,Conv2d,MM,196,1024,256,0.4927,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
152,layer3.1.conv2,Conv2d,MM,196,2304,256,0.5531,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
152,layer3.1.conv3,Conv2d,MM,196,256,1024,0.5404,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
152,layer3.2.conv1,Conv2d,MM,196,1024,256,0.368,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
152,layer3.2.conv2,Conv2d,MM,196,2304,256,0.5105,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
152,layer3.2.conv3,Conv2d,MM,196,256,1024,0.5093,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
152,layer3.3.conv1,Conv2d,MM,196,1024,256,0.3221,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
152,layer3.3.conv2,Conv2d,MM,196,2304,256,0.5021,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
152,layer3.3.conv3,Conv2d,MM,196,256,1024,0.5482,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
152,layer3.4.conv1,Conv2d,MM,196,1024,256,0.3167,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
152,layer3.4.conv2,Conv2d,MM,196,2304,256,0.4913,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
152,layer3.4.conv3,Conv2d,MM,196,256,1024,0.4762,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
152,layer3.5.conv1,Conv2d,MM,196,1024,256,0.3405,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
152,layer3.5.conv2,Conv2d,MM,196,2304,256,0.4815,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
152,layer3.5.conv3,Conv2d,MM,196,256,1024,0.4893,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
152,layer4.0.conv1,Conv2d,MM,196,1024,512,0.3166,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 512, 14, 14)"
152,layer4.0.conv2,Conv2d,MM,49,4608,512,0.5366,0.0,0.5,1.0,"(1, 512, 14, 14)","(1, 512, 7, 7)"
152,layer4.0.conv3,Conv2d,MM,49,512,2048,0.5242,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
152,layer4.0.downsample.0,Conv2d,MM,49,1024,2048,0.3166,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 2048, 7, 7)"
152,layer4.1.conv1,Conv2d,MM,49,2048,512,0.4861,0.0,0.5,1.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
152,layer4.1.conv2,Conv2d,MM,49,4608,512,0.5301,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
152,layer4.1.conv3,Conv2d,MM,49,512,2048,0.5216,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
152,layer4.2.conv1,Conv2d,MM,49,2048,512,0.3586,0.0,0.5,1.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
152,layer4.2.conv2,Conv2d,MM,49,4608,512,0.4727,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
152,layer4.2.conv3,Conv2d,MM,49,512,2048,0.4974,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
152,fc,Linear,MV,1,2048,1000,0.0542,0.0,0.5,1.0,"(1, 2048)","(1, 1000)"
153,conv1,Conv2d,MM,12544,147,64,0.0,0.0,0.5,1.0,"(1, 3, 224, 224)","(1, 64, 112, 112)"
153,layer1.0.conv1,Conv2d,MM,3136,64,64,0.0026,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
153,layer1.0.conv2,Conv2d,MM,3136,576,64,0.4494,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
153,layer1.0.conv3,Conv2d,MM,3136,64,256,0.5023,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
153,layer1.0.downsample.0,Conv2d,MM,3136,64,256,0.0026,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
153,layer1.1.conv1,Conv2d,MM,3136,256,64,0.4769,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
153,layer1.1.conv2,Conv2d,MM,3136,576,64,0.4937,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
153,layer1.1.conv3,Conv2d,MM,3136,64,256,0.565,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
153,layer1.2.conv1,Conv2d,MM,3136,256,64,0.3394,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
153,layer1.2.conv2,Conv2d,MM,3136,576,64,0.5102,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
153,layer1.2.conv3,Conv2d,MM,3136,64,256,0.4902,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
153,layer2.0.conv1,Conv2d,MM,3136,256,128,0.3013,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 128, 56, 56)"
153,layer2.0.conv2,Conv2d,MM,784,1152,128,0.4854,0.0,0.5,1.0,"(1, 128, 56, 56)","(1, 128, 28, 28)"
153,layer2.0.conv3,Conv2d,MM,784,128,512,0.4771,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
153,layer2.0.downsample.0,Conv2d,MM,784,256,512,0.3013,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 512, 28, 28)"
153,layer2.1.conv1,Conv2d,MM,784,512,128,0.4762,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
153,layer2.1.conv2,Conv2d,MM,784,1152,128,0.5456,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
153,layer2.1.conv3,Conv2d,MM,784,128,512,0.4642,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
153,layer2.2.conv1,Conv2d,MM,784,512,128,0.3329,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
153,layer2.2.conv2,Conv2d,MM,784,1152,128,0.4396,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
153,layer2.2.conv3,Conv2d,MM,784,128,512,0.5627,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
153,layer2.3.conv1,Conv2d,MM,784,512,128,0.3438,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
153,layer2.3.conv2,Conv2d,MM,784,1152,128,0.4861,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
153,layer2.3.conv3,Conv2d,MM,784,128,512,0.5779,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
153,layer3.0.conv1,Conv2d,MM,784,512,256,0.3026,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 256, 28, 28)"
153,layer3.0.conv2,Conv2d,MM,196,2304,256,0.4617,0.0,0.5,1.0,"(1, 256, 28, 28)","(1, 256, 14, 14)"
153,layer3.0.conv3,Conv2d,MM,196,256,1024,0.5138,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
153,layer3.0.downsample.0,Conv2d,MM,196,512,1024,0.3026,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 1024, 14, 14)"
153,layer3.1.conv1,Conv2d,MM,196,1024,256,0.4915,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
153,layer3.1.conv2,Conv2d,MM,196,2304,256,0.5541,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
153,layer3.1.conv3,Conv2d,MM,196,256,1024,0.5393,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
153,layer3.2.conv1,Conv2d,MM,196,1024,256,0.3687,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
153,layer3.2.conv2,Conv2d,MM,196,2304,256,0.5112,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
153,layer3.2.conv3,Conv2d,MM,196,256,1024,0.5092,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
153,layer3.3.conv1,Conv2d,MM,196,1024,256,0.3209,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
153,layer3.3.conv2,Conv2d,MM,196,2304,256,0.5017,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
153,layer3.3.conv3,Conv2d,MM,196,256,1024,0.5491,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
153,layer3.4.conv1,Conv2d,MM,196,1024,256,0.3159,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
153,layer3.4.conv2,Conv2d,MM,196,2304,256,0.4908,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
153,layer3.4.conv3,Conv2d,MM,196,256,1024,0.4776,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
153,layer3.5.conv1,Conv2d,MM,196,1024,256,0.3408,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
153,layer3.5.conv2,Conv2d,MM,196,2304,256,0.4807,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
153,layer3.5.conv3,Conv2d,MM,196,256,1024,0.4909,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
153,layer4.0.conv1,Conv2d,MM,196,1024,512,0.3164,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 512, 14, 14)"
153,layer4.0.conv2,Conv2d,MM,49,4608,512,0.5373,0.0,0.5,1.0,"(1, 512, 14, 14)","(1, 512, 7, 7)"
153,layer4.0.conv3,Conv2d,MM,49,512,2048,0.5247,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
153,layer4.0.downsample.0,Conv2d,MM,49,1024,2048,0.3164,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 2048, 7, 7)"
153,layer4.1.conv1,Conv2d,MM,49,2048,512,0.4858,0.0,0.5,1.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
153,layer4.1.conv2,Conv2d,MM,49,4608,512,0.5267,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
153,layer4.1.conv3,Conv2d,MM,49,512,2048,0.523,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
153,layer4.2.conv1,Conv2d,MM,49,2048,512,0.3585,0.0,0.5,1.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
153,layer4.2.conv2,Conv2d,MM,49,4608,512,0.4722,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
153,layer4.2.conv3,Conv2d,MM,49,512,2048,0.4942,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
153,fc,Linear,MV,1,2048,1000,0.0527,0.0,0.5,1.0,"(1, 2048)","(1, 1000)"
154,conv1,Conv2d,MM,12544,147,64,0.0,0.0,0.5,1.0,"(1, 3, 224, 224)","(1, 64, 112, 112)"
154,layer1.0.conv1,Conv2d,MM,3136,64,64,0.0025,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
154,layer1.0.conv2,Conv2d,MM,3136,576,64,0.4493,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
154,layer1.0.conv3,Conv2d,MM,3136,64,256,0.5006,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
154,layer1.0.downsample.0,Conv2d,MM,3136,64,256,0.0025,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
154,layer1.1.conv1,Conv2d,MM,3136,256,64,0.4774,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
154,layer1.1.conv2,Conv2d,MM,3136,576,64,0.4925,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
154,layer1.1.conv3,Conv2d,MM,3136,64,256,0.5643,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
154,layer1.2.conv1,Conv2d,MM,3136,256,64,0.3401,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
154,layer1.2.conv2,Conv2d,MM,3136,576,64,0.5098,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
154,layer1.2.conv3,Conv2d,MM,3136,64,256,0.4901,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
154,layer2.0.conv1,Conv2d,MM,3136,256,128,0.3018,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 128, 56, 56)"
154,layer2.0.conv2,Conv2d,MM,784,1152,128,0.486,0.0,0.5,1.0,"(1, 128, 56, 56)","(1, 128, 28, 28)"
154,layer2.0.conv3,Conv2d,MM,784,128,512,0.4783,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
154,layer2.0.downsample.0,Conv2d,MM,784,256,512,0.3018,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 512, 28, 28)"
154,layer2.1.conv1,Conv2d,MM,784,512,128,0.4753,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
154,layer2.1.conv2,Conv2d,MM,784,1152,128,0.5455,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
154,layer2.1.conv3,Conv2d,MM,784,128,512,0.462,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
154,layer2.2.conv1,Conv2d,MM,784,512,128,0.3324,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
154,layer2.2.conv2,Conv2d,MM,784,1152,128,0.4391,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
154,layer2.2.conv3,Conv2d,MM,784,128,512,0.5637,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
154,layer2.3.conv1,Conv2d,MM,784,512,128,0.344,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
154,layer2.3.conv2,Conv2d,MM,784,1152,128,0.4873,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
154,layer2.3.conv3,Conv2d,MM,784,128,512,0.5774,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
