input_idx,layer_name,layer_type,op_type,M,K,P,input_sparsity,output_sparsity,weight_sparsity,input_shape,output_shape
2,layer1.1.conv1,Conv2d,MM,3136,256,64,0.5137727698501275,0.0,0.2841796875,"(1, 256, 56, 56)","(1, 64, 56, 56)"
2,layer1.1.conv2,Conv2d,MM,3136,576,64,0.5513741629464286,0.0,0.7233615451388888,"(1, 64, 56, 56)","(1, 64, 56, 56)"
2,layer1.1.conv3,Conv2d,MM,3136,64,256,0.5528190768494898,0.0,0.52801513671875,"(1, 64, 56, 56)","(1, 256, 56, 56)"
2,layer1.2.conv1,Conv2d,MM,3136,256,64,0.36246537189094385,0.0,0.281982421875,"(1, 256, 56, 56)","(1, 64, 56, 56)"
2,layer1.2.conv2,Conv2d,MM,3136,576,64,0.569206393494898,0.0,0.7215440538194444,"(1, 64, 56, 56)","(1, 64, 56, 56)"
2,layer1.2.conv3,Conv2d,MM,3136,64,256,0.5350217235331632,0.0,0.52496337890625,"(1, 64, 56, 56)","(1, 256, 56, 56)"
2,layer2.0.conv1,Conv2d,MM,3136,256,128,0.3812754105548469,0.0,0.39208984375,"(1, 256, 56, 56)","(1, 128, 56, 56)"
2,layer2.0.conv2,Conv2d,MM,784,1152,128,0.4326146962691326,0.0,0.87371826171875,"(1, 128, 56, 56)","(1, 128, 28, 28)"
2,layer2.0.conv3,Conv2d,MM,784,128,512,0.514777981505102,0.0,0.6926422119140625,"(1, 128, 28, 28)","(1, 512, 28, 28)"
2,layer2.0.downsample.0,Conv2d,MM,784,256,512,0.3812754105548469,0.0,0.6931304931640625,"(1, 256, 56, 56)","(1, 512, 28, 28)"
2,layer2.1.conv1,Conv2d,MM,784,512,128,0.5179841956313775,0.0,0.3907623291015625,"(1, 512, 28, 28)","(1, 128, 28, 28)"
2,layer2.1.conv2,Conv2d,MM,784,1152,128,0.5451012436224489,0.0,0.8741861979166666,"(1, 128, 28, 28)","(1, 128, 28, 28)"
2,layer2.1.conv3,Conv2d,MM,784,128,512,0.49692083864795916,0.0,0.6928253173828125,"(1, 128, 28, 28)","(1, 512, 28, 28)"
2,layer2.2.conv1,Conv2d,MM,784,512,128,0.34885453204719385,0.0,0.393798828125,"(1, 512, 28, 28)","(1, 128, 28, 28)"
2,layer2.2.conv2,Conv2d,MM,784,1152,128,0.48579998405612246,0.0,0.8751966688368056,"(1, 128, 28, 28)","(1, 128, 28, 28)"
2,layer2.2.conv3,Conv2d,MM,784,128,512,0.5247927295918368,0.0,0.6976318359375,"(1, 128, 28, 28)","(1, 512, 28, 28)"
2,layer2.3.conv1,Conv2d,MM,784,512,128,0.30631427375637754,0.0,0.3908843994140625,"(1, 512, 28, 28)","(1, 128, 28, 28)"
2,layer2.3.conv2,Conv2d,MM,784,1152,128,0.5146285076530612,0.0,0.8737046983506944,"(1, 128, 28, 28)","(1, 128, 28, 28)"
2,layer2.3.conv3,Conv2d,MM,784,128,512,0.5320073341836735,0.0,0.69287109375,"(1, 128, 28, 28)","(1, 512, 28, 28)"
2,layer3.0.conv1,Conv2d,MM,784,512,256,0.28285933514030615,0.0,0.5304183959960938,"(1, 512, 28, 28)","(1, 256, 28, 28)"
2,layer3.0.conv2,Conv2d,MM,196,2304,256,0.5220573580994898,0.0,0.9693688286675347,"(1, 256, 28, 28)","(1, 256, 14, 14)"
2,layer3.0.conv3,Conv2d,MM,196,256,1024,0.5559630102040817,0.0,0.852783203125,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
2,layer3.0.downsample.0,Conv2d,MM,196,512,1024,0.28285933514030615,0.0,0.8518657684326172,"(1, 512, 28, 28)","(1, 1024, 14, 14)"
2,layer3.1.conv1,Conv2d,MM,196,1024,256,0.4893375318877551,0.0,0.5311813354492188,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
2,layer3.1.conv2,Conv2d,MM,196,2304,256,0.5076331313775511,0.0,0.9697502983940972,"(1, 256, 14, 14)","(1, 256, 14, 14)"
2,layer3.1.conv3,Conv2d,MM,196,256,1024,0.5393813775510204,0.0,0.8511428833007812,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
2,layer3.2.conv1,Conv2d,MM,196,1024,256,0.2916733099489796,0.0,0.5307998657226562,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
2,layer3.2.conv2,Conv2d,MM,196,2304,256,0.48766342474489793,0.0,0.9697808159722222,"(1, 256, 14, 14)","(1, 256, 14, 14)"
2,layer3.2.conv3,Conv2d,MM,196,256,1024,0.48110650510204084,0.0,0.8510780334472656,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
2,layer3.3.conv1,Conv2d,MM,196,1024,256,0.2457698899872449,0.0,0.5304603576660156,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
2,layer3.3.conv2,Conv2d,MM,196,2304,256,0.5317083864795918,0.0,0.9698215060763888,"(1, 256, 14, 14)","(1, 256, 14, 14)"
